COMPRO_TIENDA,SEXO,EDAD,ESTADO_CIVIL,PROFESION
VERDADERO,F,25,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,40,Casado,Profesional
FALSO,F,39,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
VERDADERO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,M,40,Casado,Profesional
FALSO,M,24,Soltero,Estudiante
FALSO,M,39,Soltero,Ejecutivo
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,26,Soltero,Estudiante
FALSO,M,27,Soltero,Comerciantes
FALSO,M,27,Soltero,Comerciantes
FALSO,M,27,Soltero,Comerciantes
VERDADERO,M,22,Soltero,Comerciantes
FALSO,F,37,Casado,Ejecutivo
FALSO,M,33,Casado,Ejecutivo
FALSO,F,25,Soltero,Retail
FALSO,M,33,Casado,Ejecutivo
FALSO,M,43,Casado,Ejecutivo
FALSO,M,42,Casado,Ejecutivo
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
VERDADERO,M,24,Soltero,Comerciantes
FALSO,M,24,Soltero,Comerciantes
FALSO,F,38,Casado,Ejecutivo
FALSO,F,28,Soltero,Profesional
FALSO,F,37,Soltero,Otra
FALSO,M,36,Soltero,Ejecutivo
FALSO,M,36,Soltero,Ejecutivo
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,F,38,Casado,Ventas
FALSO,M,31,Casado,Otra
FALSO,M,34,Casado,Otra
FALSO,F,47,Casado,Otra
FALSO,F,47,Casado,Otra
FALSO,F,26,Casado,Retail
FALSO,F,47,Casado,Profesional
FALSO,M,41,Casado,Profesional
FALSO,F,44,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,23,Soltero,Estudiante
FALSO,F,42,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
FALSO,M,58,Casado,Profesional
FALSO,M,58,Casado,Profesional
VERDADERO,M,28,Soltero,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,F,27,Soltero,Profesional
FALSO,F,65,Casado,Jubilado
FALSO,F,37,Soltero,Otra
VERDADERO,M,30,Casado,Otra
FALSO,F,37,Casado,Profesional
FALSO,F,37,Casado,Profesional
FALSO,F,28,Soltero,Profesional
VERDADERO,M,20,Soltero,Comerciantes
FALSO,M,20,Soltero,Comerciantes
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,M,40,Casado,Ejecutivo
VERDADERO,M,22,Soltero,Otra
FALSO,F,25,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,F,24,Soltero,Otra
FALSO,M,41,Soltero,Otra
FALSO,M,41,Soltero,Otra
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
VERDADERO,M,21,Soltero,Ventas
FALSO,M,21,Soltero,Ventas
FALSO,M,41,Casado,Comerciantes
FALSO,F,26,Soltero,Estudiante
FALSO,M,49,Casado,Jubilado
FALSO,M,49,Casado,Jubilado
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,58,Casado,Comerciantes
FALSO,M,58,Casado,Comerciantes
FALSO,M,36,Casado,Profesional
FALSO,M,48,Casado,Comerciantes
FALSO,M,48,Casado,Comerciantes
FALSO,F,19,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,M,55,Desconocido,Otra
FALSO,M,55,Desconocido,Otra
FALSO,M,55,Desconocido,Otra
FALSO,F,43,Desconocido,Hosteleria
FALSO,M,20,Soltero,Ventas
FALSO,F,41,Casado,Profesional
FALSO,M,21,Soltero,Otra
FALSO,M,46,Casado,Comerciantes
FALSO,F,32,Casado,Otra
FALSO,M,26,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,19,Soltero,Hosteleria
FALSO,F,19,Soltero,Hosteleria
VERDADERO,F,19,Soltero,Hosteleria
FALSO,F,19,Soltero,Hosteleria
FALSO,M,59,Casado,Otra
FALSO,M,45,Desconocido,Comerciantes
FALSO,F,45,Casado,Ejecutivo
VERDADERO,M,40,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
VERDADERO,M,41,Casado,Ejecutivo
FALSO,M,41,Casado,Ejecutivo
FALSO,F,30,Casado,Profesional
FALSO,F,30,Casado,Profesional
FALSO,F,26,Casado,Ventas
FALSO,F,26,Casado,Ventas
FALSO,M,26,Soltero,Comerciantes
VERDADERO,M,29,Soltero,Otra
FALSO,F,34,Soltero,Profesional
FALSO,F,20,Soltero,Profesional
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
VERDADERO,M,30,Casado,Otra
FALSO,F,25,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,M,37,Casado,Ejecutivo
FALSO,M,37,Casado,Ejecutivo
VERDADERO,M,37,Casado,Ejecutivo
FALSO,M,37,Casado,Ejecutivo
FALSO,F,38,Casado,Otra
FALSO,F,28,Casado,Ejecutivo
FALSO,F,35,Soltero,Otra
FALSO,F,61,Casado,Otra
FALSO,F,61,Casado,Otra
VERDADERO,M,20,Soltero,Otra
FALSO,M,20,Soltero,Otra
FALSO,F,29,Soltero,Profesional
FALSO,F,22,Soltero,Otra
FALSO,F,37,Soltero,Otra
VERDADERO,M,24,Soltero,Ejecutivo
FALSO,M,24,Soltero,Ejecutivo
FALSO,M,26,Casado,Ventas
FALSO,M,27,Soltero,Otra
FALSO,F,43,Casado,Profesional
FALSO,F,59,Casado,Otra
FALSO,F,41,Casado,Profesional
FALSO,F,41,Casado,Profesional
FALSO,F,30,Casado,Otra
VERDADERO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
VERDADERO,M,30,Casado,Otra
VERDADERO,M,25,Soltero,Profesional
FALSO,M,25,Soltero,Profesional
FALSO,M,42,Casado,Ventas
FALSO,F,45,Casado,Profesional
FALSO,F,38,Desconocido,Hosteleria
FALSO,F,34,Casado,Otra
VERDADERO,M,20,Soltero,Comerciantes
FALSO,M,20,Soltero,Comerciantes
FALSO,F,33,Soltero,Otra
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,M,28,Soltero,Comerciantes
FALSO,M,35,Casado,Comerciantes
FALSO,M,35,Casado,Comerciantes
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,43,Casado,Profesional
FALSO,M,31,Soltero,Otra
FALSO,M,37,Soltero,Profesional
FALSO,M,29,Soltero,Retail
FALSO,M,19,Soltero,Retail
FALSO,F,59,Casado,Otra
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,36,Casado,Otra
FALSO,F,44,Desconocido,Hosteleria
FALSO,M,37,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,47,Casado,Profesional
FALSO,M,21,Soltero,Estudiante
FALSO,M,21,Soltero,Estudiante
FALSO,M,21,Soltero,Estudiante
FALSO,F,47,Desconocido,Hosteleria
FALSO,F,24,Desconocido,Otra
VERDADERO,F,44,Casado,Jubilado
FALSO,F,44,Casado,Jubilado
FALSO,M,35,Casado,Ejecutivo
FALSO,M,58,Casado,Otra
FALSO,M,39,Soltero,Profesional
FALSO,M,39,Soltero,Profesional
FALSO,M,39,Soltero,Profesional
FALSO,M,39,Soltero,Profesional
FALSO,F,39,Casado,Otra
VERDADERO,M,32,Soltero,Estudiante
FALSO,M,32,Soltero,Estudiante
FALSO,M,32,Soltero,Estudiante
FALSO,F,27,Soltero,Profesional
FALSO,F,25,Casado,Ventas
FALSO,F,25,Soltero,Profesional
FALSO,F,31,Casado,Otra
FALSO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,F,36,Desconocido,Hosteleria
VERDADERO,M,34,Soltero,Estudiante
VERDADERO,M,29,Soltero,Profesional
FALSO,M,29,Soltero,Profesional
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,M,26,Casado,Ejecutivo
FALSO,M,36,Casado,Profesional
FALSO,M,36,Casado,Profesional
FALSO,M,36,Casado,Profesional
FALSO,F,26,Soltero,Profesional
FALSO,F,26,Soltero,Profesional
FALSO,F,37,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
FALSO,M,40,Casado,Ejecutivo
FALSO,M,34,Casado,Ejecutivo
FALSO,M,32,Casado,Comerciantes
FALSO,M,32,Casado,Comerciantes
FALSO,F,28,Desconocido,Profesional
FALSO,F,28,Desconocido,Profesional
FALSO,F,28,Desconocido,Profesional
FALSO,F,28,Desconocido,Profesional
FALSO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,M,20,Soltero,Estudiante
FALSO,M,20,Soltero,Estudiante
FALSO,M,20,Soltero,Estudiante
FALSO,M,20,Soltero,Estudiante
FALSO,M,42,Casado,Comerciantes
FALSO,F,34,Casado,Ejecutivo
VERDADERO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,25,Soltero,Ventas
VERDADERO,M,19,Soltero,Comerciantes
FALSO,M,19,Soltero,Comerciantes
FALSO,F,38,Casado,Ejecutivo
VERDADERO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,M,30,Soltero,Comerciantes
FALSO,M,30,Soltero,Comerciantes
FALSO,M,30,Soltero,Comerciantes
FALSO,F,39,Soltero,Profesional
VERDADERO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,M,39,Casado,Ejecutivo
VERDADERO,F,49,Casado,Otra
FALSO,F,41,Casado,Ejecutivo
VERDADERO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,34,Desconocido,Ventas
FALSO,M,34,Desconocido,Ventas
FALSO,M,30,Casado,Comerciantes
FALSO,M,18,Soltero,Estudiante
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,37,Casado,Profesional
FALSO,F,31,Soltero,Otra
FALSO,M,20,Soltero,Estudiante
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,M,40,Soltero,Otra
FALSO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,F,23,Casado,Retail
FALSO,F,23,Casado,Retail
FALSO,F,21,Soltero,Otra
FALSO,M,37,Soltero,Otra
FALSO,M,42,Casado,Comerciantes
FALSO,M,42,Casado,Comerciantes
FALSO,F,38,Casado,Otra
FALSO,M,27,Soltero,Comerciantes
VERDADERO,M,27,Soltero,Comerciantes
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,M,37,Casado,Ventas
FALSO,M,37,Casado,Ventas
FALSO,F,49,Casado,Otra
FALSO,F,26,Soltero,Profesional
FALSO,M,28,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
FALSO,F,27,Casado,Ejecutivo
FALSO,F,41,Casado,Ejecutivo
VERDADERO,M,27,Soltero,Ventas
FALSO,F,33,Soltero,Retail
FALSO,F,33,Soltero,Retail
FALSO,F,33,Soltero,Retail
FALSO,F,33,Soltero,Retail
FALSO,F,33,Soltero,Retail
FALSO,F,43,Casado,Otra
FALSO,F,29,Casado,Ventas
FALSO,M,45,Casado,Jubilado
FALSO,M,45,Casado,Jubilado
FALSO,F,32,Soltero,Otra
FALSO,F,39,Casado,Otra
FALSO,M,28,Casado,Profesional
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,F,45,Casado,Otra
FALSO,F,45,Casado,Otra
VERDADERO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,M,33,Casado,Ejecutivo
FALSO,M,33,Casado,Ejecutivo
FALSO,F,31,Soltero,Profesional
VERDADERO,F,35,Desconocido,Otra
FALSO,F,35,Desconocido,Otra
FALSO,F,35,Desconocido,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,46,Casado,Otra
VERDADERO,M,29,Soltero,Profesional
FALSO,M,29,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,F,23,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,50,Casado,Profesional
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,F,28,Casado,Ventas
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,F,53,Casado,Retail
VERDADERO,M,30,Soltero,Estudiante
FALSO,M,30,Soltero,Estudiante
FALSO,F,38,Casado,Profesional
FALSO,F,45,Desconocido,Hosteleria
FALSO,M,54,Casado,Profesional
FALSO,M,54,Casado,Profesional
FALSO,M,41,Casado,Ventas
VERDADERO,M,41,Casado,Ventas
FALSO,F,67,Casado,Otra
FALSO,F,32,Soltero,Profesional
FALSO,F,37,Casado,Otra
FALSO,F,37,Casado,Otra
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,F,21,Soltero,Ventas
FALSO,F,20,Soltero,Otra
FALSO,M,19,Soltero,Ventas
FALSO,F,20,Soltero,Profesional
FALSO,F,39,Soltero,Otra
FALSO,M,26,Casado,Ventas
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
FALSO,M,42,Casado,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,20,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,39,Soltero,Retail
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,F,38,Soltero,Otra
FALSO,M,21,Soltero,Ventas
FALSO,M,21,Soltero,Ventas
FALSO,F,26,Casado,Retail
FALSO,F,26,Casado,Retail
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
FALSO,F,46,Desconocido,Ventas
FALSO,M,36,Casado,Otra
VERDADERO,M,27,Soltero,Comerciantes
FALSO,M,27,Soltero,Comerciantes
FALSO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,F,29,Casado,Ventas
FALSO,F,24,Soltero,Profesional
FALSO,F,35,Casado,Otra
FALSO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,M,26,Soltero,Comerciantes
FALSO,F,25,Soltero,Otra
FALSO,M,56,Casado,Otra
FALSO,M,56,Casado,Otra
FALSO,M,43,Casado,Otra
VERDADERO,M,25,Soltero,Otra
FALSO,M,25,Soltero,Otra
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,F,22,Soltero,Estudiante
FALSO,M,46,Desconocido,Comerciantes
FALSO,M,46,Desconocido,Comerciantes
FALSO,F,47,Casado,Ejecutivo
FALSO,F,47,Casado,Ejecutivo
FALSO,F,26,Casado,Otra
VERDADERO,M,27,Soltero,Ventas
FALSO,M,27,Soltero,Ventas
FALSO,F,21,Soltero,Otra
FALSO,F,19,Soltero,Retail
FALSO,F,28,Casado,Otra
FALSO,F,37,Casado,Otra
FALSO,F,23,Casado,Otra
VERDADERO,M,20,Soltero,Comerciantes
FALSO,F,30,Casado,Otra
FALSO,F,63,Casado,Otra
FALSO,M,37,Casado,Comerciantes
FALSO,M,37,Casado,Comerciantes
FALSO,F,26,Soltero,Profesional
FALSO,F,37,Soltero,Otra
FALSO,F,37,Soltero,Otra
FALSO,M,40,Casado,Comerciantes
FALSO,M,40,Casado,Comerciantes
FALSO,M,31,Casado,Otra
FALSO,F,36,Casado,Ventas
FALSO,F,37,Soltero,Otra
FALSO,F,33,Soltero,Profesional
FALSO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,F,34,Soltero,Retail
FALSO,F,34,Soltero,Retail
FALSO,F,27,Soltero,Otra
FALSO,M,31,Casado,Ejecutivo
FALSO,F,25,Soltero,Retail
FALSO,M,54,Casado,Otra
FALSO,M,54,Casado,Otra
FALSO,F,31,Soltero,Profesional
VERDADERO,F,38,Casado,Otra
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,M,50,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,M,45,Casado,Comerciantes
FALSO,M,45,Casado,Comerciantes
FALSO,M,45,Casado,Comerciantes
FALSO,F,44,Desconocido,Hosteleria
FALSO,M,35,Casado,Comerciantes
FALSO,M,35,Casado,Comerciantes
VERDADERO,M,35,Casado,Comerciantes
FALSO,M,22,Soltero,Estudiante
FALSO,F,29,Casado,Ejecutivo
VERDADERO,M,35,Casado,Ventas
FALSO,M,35,Casado,Ventas
FALSO,M,27,Soltero,Comerciantes
VERDADERO,M,33,Casado,Ejecutivo
FALSO,M,35,Casado,Ventas
FALSO,F,37,Casado,Profesional
FALSO,M,30,Casado,Otra
FALSO,F,22,Casado,Retail
VERDADERO,M,29,Soltero,Otra
FALSO,F,32,Casado,Ejecutivo
FALSO,M,41,Casado,Profesional
FALSO,F,22,Soltero,Otra
FALSO,F,33,Casado,Otra
FALSO,F,36,Soltero,Otra
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,35,Casado,Ejecutivo
FALSO,M,33,Casado,Otra
FALSO,M,48,Desconocido,Comerciantes
FALSO,F,30,Soltero,Profesional
FALSO,F,65,Casado,Otra
FALSO,F,29,Casado,Otra
FALSO,M,26,Soltero,Comerciantes
FALSO,M,49,Desconocido,Comerciantes
FALSO,M,26,Soltero,Profesional
FALSO,F,31,Casado,Profesional
FALSO,F,47,Casado,Retail
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
VERDADERO,M,22,Soltero,Otra
FALSO,M,22,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,41,Desconocido,Hosteleria
FALSO,F,27,Casado,Ventas
FALSO,M,27,Soltero,Profesional
VERDADERO,M,29,Soltero,Comerciantes
FALSO,M,29,Soltero,Comerciantes
FALSO,M,24,Soltero,Estudiante
VERDADERO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,40,Casado,Ejecutivo
FALSO,F,40,Casado,Ejecutivo
FALSO,F,40,Casado,Ejecutivo
FALSO,F,40,Casado,Ejecutivo
FALSO,F,67,Casado,Otra
FALSO,F,67,Casado,Otra
FALSO,M,31,Desconocido,Profesional
FALSO,F,28,Soltero,Ventas
FALSO,M,37,Soltero,Ejecutivo
FALSO,M,37,Soltero,Ejecutivo
FALSO,M,48,Casado,Comerciantes
FALSO,M,48,Casado,Comerciantes
FALSO,M,48,Casado,Comerciantes
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Ejecutivo
FALSO,F,31,Casado,Profesional
FALSO,M,24,Soltero,Estudiante
VERDADERO,M,25,Desconocido,Ventas
VERDADERO,M,25,Desconocido,Ventas
VERDADERO,M,20,Soltero,Comerciantes
FALSO,M,25,Casado,Otra
VERDADERO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,F,28,Soltero,Ventas
FALSO,F,26,Soltero,Estudiante
FALSO,F,26,Soltero,Estudiante
FALSO,F,26,Soltero,Estudiante
FALSO,F,49,Casado,Otra
FALSO,M,34,Casado,Ventas
FALSO,M,34,Casado,Ventas
FALSO,F,42,Casado,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,32,Soltero,Profesional
VERDADERO,M,39,Casado,Ejecutivo
FALSO,M,39,Casado,Ejecutivo
FALSO,F,24,Soltero,Profesional
FALSO,M,52,Casado,Profesional
FALSO,M,52,Casado,Profesional
FALSO,M,31,Soltero,Comerciantes
FALSO,F,29,Casado,Retail
FALSO,F,38,Soltero,Profesional
FALSO,M,39,Soltero,Profesional
FALSO,M,39,Soltero,Profesional
FALSO,M,38,Casado,Profesional
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,40,Casado,Otra
VERDADERO,M,27,Soltero,Comerciantes
FALSO,M,27,Soltero,Comerciantes
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,22,Soltero,Estudiante
FALSO,M,25,Casado,Profesional
FALSO,M,25,Casado,Profesional
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,M,20,Soltero,Comerciantes
FALSO,F,46,Casado,Ejecutivo
FALSO,F,46,Casado,Ejecutivo
FALSO,M,41,Casado,Profesional
FALSO,M,41,Casado,Profesional
VERDADERO,M,22,Soltero,Otra
FALSO,M,34,Casado,Otra
VERDADERO,M,34,Casado,Otra
FALSO,F,27,Soltero,Profesional
FALSO,M,20,Soltero,Otra
FALSO,F,38,Casado,Profesional
FALSO,F,38,Casado,Profesional
FALSO,F,34,Casado,Ejecutivo
FALSO,F,34,Casado,Ejecutivo
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,M,33,Casado,Otra
FALSO,M,33,Casado,Otra
VERDADERO,F,46,Casado,Ejecutivo
FALSO,M,44,Casado,Otra
FALSO,F,21,Soltero,Estudiante
FALSO,M,43,Casado,Otra
FALSO,M,29,Soltero,Otra
FALSO,F,35,Soltero,Otra
FALSO,F,26,Soltero,Otra
FALSO,F,24,Casado,Otra
FALSO,F,24,Casado,Otra
VERDADERO,F,24,Casado,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,F,26,Soltero,Retail
FALSO,M,32,Casado,Ventas
FALSO,M,28,Casado,Ejecutivo
FALSO,M,42,Casado,Profesional
FALSO,M,20,Soltero,Otra
FALSO,M,20,Soltero,Otra
FALSO,M,43,Soltero,Ventas
FALSO,M,41,Casado,Otra
FALSO,M,39,Casado,Ventas
FALSO,F,25,Casado,Ejecutivo
FALSO,F,32,Casado,Profesional
FALSO,F,32,Casado,Profesional
FALSO,F,32,Casado,Profesional
FALSO,F,28,Soltero,Retail
FALSO,F,25,Soltero,Profesional
FALSO,M,41,Desconocido,Comerciantes
FALSO,M,52,Casado,Profesional
FALSO,M,52,Casado,Profesional
FALSO,M,52,Casado,Profesional
FALSO,F,28,Soltero,Profesional
VERDADERO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,F,27,Soltero,Profesional
FALSO,F,27,Soltero,Estudiante
VERDADERO,M,24,Soltero,Comerciantes
FALSO,F,28,Soltero,Retail
VERDADERO,F,27,Soltero,Retail
FALSO,F,27,Soltero,Retail
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,F,52,Casado,Otra
FALSO,F,52,Casado,Otra
FALSO,F,52,Casado,Otra
FALSO,F,23,Soltero,Otra
FALSO,M,20,Soltero,Ventas
FALSO,M,28,Soltero,Otra
FALSO,F,37,Soltero,Otra
VERDADERO,M,36,Casado,Ventas
FALSO,F,25,Soltero,Profesional
FALSO,F,41,Casado,Retail
VERDADERO,M,20,Soltero,Profesional
FALSO,F,37,Soltero,Profesional
FALSO,M,29,Soltero,Estudiante
FALSO,M,26,Soltero,Ventas
FALSO,F,40,Desconocido,Hosteleria
FALSO,F,29,Soltero,Otra
FALSO,M,40,Casado,Comerciantes
FALSO,M,40,Casado,Comerciantes
FALSO,F,26,Casado,Profesional
FALSO,F,27,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
VERDADERO,F,36,Casado,Ejecutivo
FALSO,F,36,Casado,Ejecutivo
FALSO,F,28,Soltero,Profesional
FALSO,M,40,Casado,Otra
FALSO,F,26,Casado,Ejecutivo
FALSO,F,34,Casado,Otra
VERDADERO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,F,43,Casado,Profesional
FALSO,F,42,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
VERDADERO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,39,Soltero,Profesional
FALSO,F,31,Soltero,Profesional
FALSO,M,48,Casado,Otra
FALSO,M,48,Casado,Otra
FALSO,F,53,Desconocido,Hosteleria
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,F,55,Casado,Otra
FALSO,M,45,Casado,Otra
FALSO,F,19,Soltero,Hosteleria
FALSO,F,22,Soltero,Retail
FALSO,M,55,Desconocido,Otra
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,F,38,Desconocido,Hosteleria
FALSO,F,38,Desconocido,Hosteleria
FALSO,F,37,Casado,Otra
FALSO,M,36,Desconocido,Ventas
FALSO,M,36,Desconocido,Ventas
FALSO,M,36,Desconocido,Ventas
FALSO,M,36,Desconocido,Ventas
FALSO,M,26,Soltero,Comerciantes
FALSO,M,26,Soltero,Comerciantes
FALSO,F,22,Soltero,Estudiante
FALSO,F,47,Casado,Ejecutivo
VERDADERO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,19,Soltero,Profesional
FALSO,F,28,Soltero,Retail
VERDADERO,M,29,Soltero,Otra
VERDADERO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,M,41,Casado,Ventas
FALSO,M,36,Casado,Comerciantes
FALSO,M,36,Casado,Comerciantes
FALSO,M,36,Casado,Comerciantes
FALSO,M,36,Casado,Comerciantes
FALSO,M,36,Casado,Comerciantes
